id,parent_id,author,text,like_count,reply_count,published_at,type
Ugwgzr3VmsQ_WPrIMT54AaABAg,,@aldirenaldi6951,Salut gue bang,0,0,2022-12-09T07:28:01Z,comment
UgwuWWWpjs93J9F9DL94AaABAg,,@sribukonten,tentang sisi gelap dunia trading semua instrumen trading juga punya kondisi kondisi berbahaya untuk entri karena bisa membawa loss yang merugikan,0,0,2022-12-08T19:08:14Z,comment
UgwTIXrxYGG76Ah9kQF4AaABAg,,@Mr.ziienru,Bocah text book baru sadar😂,0,0,2022-12-08T16:30:33Z,comment
UgyFJmnJrkAOzdG9zcJ4AaABAg,,@dhavidhoghan7581,Penyembah vvip suruh nonton ini,0,0,2022-12-08T15:19:36Z,comment
Ugwm12ihItABAGcF6T54AaABAg,,@rarajoro327,Ingat bro momen scalping itu ada ketika bandar JUALAN inilah yang gak dipahami banyak retail,0,0,2022-12-08T06:28:20Z,comment
Ugx3-Kz-LfxHxHFKlNN4AaABAg,,@jamaljuhu,Nggak minta izin emiten langsung diguyur bener banget. Wkwk... Insider trading juga enak meskipun cuman dapet info dari tim milik bandarnya.,0,0,2022-12-08T02:21:45Z,comment
UgxPFOrANkoPAezCu_V4AaABAg,,@arifsetyawan5302,lanjut video BTC futures donngg bro,0,0,2022-12-08T02:01:26Z,comment
UgzapeKM7Ioa00ET3qp4AaABAg,,@fauzan.developer,"Simplenya, saham merugikan retail. Memperkaya Bandar & Sekuritas & Komplotannya. Paling bener reksadana, emas, properti untuk investasi keduniawian",10,3,2022-12-08T01:01:32Z,comment
UgzapeKM7Ioa00ET3qp4AaABAg.9jMKABFGWTGA3LCWK8l2ac,UgzapeKM7Ioa00ET3qp4AaABAg,@janisantosa8723,Kl emas juga sebenernya ada bandarnya jug,0,0,2024-05-12T13:34:41Z,reply
UgzapeKM7Ioa00ET3qp4AaABAg.9jMKABFGWTGA3NXgxBdwgF,UgzapeKM7Ioa00ET3qp4AaABAg,@fauzan.developer,@janisantosa8723 At least kenaikan & penurunan nggak setajam instrumen high risk... Bagaimanapun juga emas adalah aset safe haven,0,0,2024-05-13T11:18:16Z,reply
UgzapeKM7Ioa00ET3qp4AaABAg.9jMKABFGWTGA6fR5Cp1NhJ,UgzapeKM7Ioa00ET3qp4AaABAg,@mohamadalfarizi1387,"​@janisantosa8723yah semua itu tergantung keputusan kita, intinya ga ada yang namanya investasi ga ada yang rugi pasti ada cuman sedikit sih ketimbang di trander saham dan cripto 😂",0,0,2024-08-03T09:00:18Z,reply
UgxltwJDATn2v1_BGKZ4AaABAg,,@menanam6356,Hahah ritel jadi tau dah...  Bang masih ada yang kurang dikit lagi pembahasan ya.... Di owner tadi😅,0,0,2022-12-08T00:07:14Z,comment
UgyxAQuS9kva2nW7SpR4AaABAg,,@boedipanggul,🤣,0,0,2022-12-07T18:40:18Z,comment
UgzINFaIn9zSRePECvh4AaABAg,,@ilhampratama4156,"Sumpah konten lu keren parah bro, semoga ada part 2 biar kita semua semakin terbuka & tau sisi gelap saham itu sendiri. Ge baru tau ternyata kek gitu cara kerja bandar saham. Keep it up bro",40,1,2022-12-07T15:47:02Z,comment
UgzINFaIn9zSRePECvh4AaABAg.9jLKi-cDwc29nK8zmJwtJE,UgzINFaIn9zSRePECvh4AaABAg,@HeartlessLore46,Nggak bisa bang,0,0,2023-03-16T14:50:57Z,reply
UgxXW6gzWBXChVzoEaZ4AaABAg,,@gmcstimulasiotak8593,Bagus banget,0,0,2022-12-07T11:58:15Z,comment
UgxIyYbBv9caCCAF4_V4AaABAg,,@Cibayayaya,salah satu alasan pindah dulu dari saham ke reksadana wkwk,0,0,2022-12-07T08:56:04Z,comment
UgylJbTyIFKwFYbUOqh4AaABAg,,@aryafauzia4699,"Tukang pom pom tinggal bilang ""bukan ajakan untuk membeli"" 😂",0,0,2022-12-07T08:32:13Z,comment
UgwXRTgl1me0y_V0mgV4AaABAg,,@earthboy8258,"Bandar itu jpmorgan, succor atau reksadana serta pemilik modal besar",0,0,2022-12-07T08:18:33Z,comment
UgwRBh-bTmTsssghRM54AaABAg,,@MakerlabIndonesia,"dari sini saya mendapat insight baru sebagai pemain ritel., mari kita pelajari cara main dan lihat gimana mainnya bandar ..  mantab ini koh klo bikin para retail bersatu dan bikin puyeng bandar :D atau plot twisnya jangan jangan kamu koh bandar yang sedang menggiring permainan ping pong para ritel wkwkwkkw..",0,0,2022-12-07T05:38:52Z,comment
UgxEW2D7QnOqpp0O54B4AaABAg,,@hervynajah8871,"Video ini full isi daging ,dan memang benar adanya seperti itu di indonesia gw sendiri yang sudah terjun langsung selama 4 tahun di dunia saham indonesia dan udah banyak baca buku pun setuju dan menyadari hal yang sama ,hati2 bro ini konten sensitif ,semoga lu di lindungi kawan ,karna dengan adanya video ini dan kalau banyak yang nonton dan banyk orang yang sadar maka akan ada perubahan pola pergerakan bandar",126,1,2022-12-07T05:34:32Z,comment
UgxEW2D7QnOqpp0O54B4AaABAg.9jKEbsTFMDWA1rbSNg5Uup,UgxEW2D7QnOqpp0O54B4AaABAg,@yosepmukti1,Wajar Pemilik saham mendapat 217 triliun rupiah,3,0,2024-04-05T19:53:30Z,reply
Ugy-PpyTrJKxr2uWoml4AaABAg,,@baszzchanel6441,"ini konten terseru soal saham yg pernah gua denger, mantap gan auto subscribe",0,0,2022-12-07T05:05:42Z,comment
Ugw_WpF-yQx7XbR3_zN4AaABAg,,@faridaida5638,"Market adalah alat transfer dari orang yang gak sabar ke orang yang sabar. Profit yg dihasilkan berasal dari loss orang lain. Smart money punya masalah liquiditas. Cara menyelesaikan itu adalah dengan mengumpulkan retail untuk buy / sell di suatu area. Order buy jika exit profit akan menjadi sell limit , order buy jika exit loss akan menjadi sell stop. Order sell ketika exit profit akan jadi buy limit , order sell ketika loss akan jadi buy stop. Jadi smart money akan melakukan order Buy maka akan mencari order sell stop dimana berada di bawah harga retail beli.",4,1,2022-12-07T04:04:00Z,comment
Ugw_WpF-yQx7XbR3_zN4AaABAg.9jK4FpLhvEWA3KqNOqj7_4,Ugw_WpF-yQx7XbR3_zN4AaABAg,@amikoyan42,😮 hah?,0,0,2024-05-12T10:12:30Z,reply
UgxvM3Z2dmGxZSb50Ex4AaABAg,,@oo9297,Thanks koh ilmunya 👍👍,0,0,2022-12-06T18:15:18Z,comment
UgwGsw1U4PjuhCcvAxd4AaABAg,,@rhenze9022,ini yang gua tahu dari forex itu smart money concept,0,0,2022-12-06T17:20:59Z,comment
Ugwg71jgSMEz3jw8o114AaABAg,,@nekowawolf-eth,"geto owner nya lagi sell sahamnya kah, kok dump 60% anjit",0,0,2022-12-06T15:48:16Z,comment
UgwUviY_uGf8eY_V8st4AaABAg,,@krisnadwipayana9003,Kalau bandar di US bagaimana koh?,0,0,2022-12-06T14:47:02Z,comment
UgzWimnu96gF9ASOhAB4AaABAg,,@_newbie_8223,Ilmu mahal,0,0,2022-12-06T14:32:29Z,comment
UgyQbRPtdztDDMABI7V4AaABAg,,@_newbie_8223,Gua stop saham krn kode broker ditutup pas realtime,0,0,2022-12-06T14:28:46Z,comment
UgzdwuwWpD7tjTOWulZ4AaABAg,,@infoloker7769,"bursa bukan tempat bagi2 duit, dibursa tempat adu strategi dan adu sabar",0,0,2022-12-06T14:26:52Z,comment
Ugzkx25x3VmdJR67Yyx4AaABAg,,@wijenpontus,Tenane mas bro???,0,0,2022-12-06T13:37:08Z,comment
UgwDwzw1sI99zPIy4ip4AaABAg,,@Sayedmuhammadiqball,SALUT TIM BRANI BIKIN VIDEO INI WKWKWKKW,1,0,2022-12-06T13:11:08Z,comment
UgxnI2tlCAO4m-x0dKJ4AaABAg,,@yanto1768,real bandar = emitten itu sendiri,0,0,2022-12-06T06:27:53Z,comment
Ugx_mfBsU5hQLn0piyx4AaABAg,,@dayunila6262,"membuka pikiran, ditunggu video selanjutnya",0,0,2022-12-06T06:02:50Z,comment
UgwJsOI0X2RPFHCbUfx4AaABAg,,@SzetoConsultants,"Konten yang sangat seru, ditunggu next konten serupa 👏 Untuk sobat lainnya yang bisnisnya ada kendala pada sistem laporan keuangannya, atau ingin nih keuangannya lebih rapi dan tertata, ayo langsung cek profil kami yaa! Banyak info super menarik FREE seputar tutorial accurate bahkan konsultasi dengan professional consultants loh 😉",0,0,2022-12-06T05:02:48Z,comment
UgwcDisgdvo3Ce4YkMp4AaABAg,,@onybudum4465,"dari 1-2 komen yg gw baca dsini, ada yg ""takut"" investasi karena ada bandar sbenarnya kalau investor, ngapain takut bandar? investor kan jangka panjang, taruhlah 5 tahun bandar justru incer trader2 , yg pegang saham-nya tidak lama-lama, istilah-nya beli pagi jual sore bandar malah incer orang yg iman-nya gampang goyang agar bisa diplorotin",4,1,2022-12-06T04:13:29Z,comment
UgwcDisgdvo3Ce4YkMp4AaABAg.9jHWYMOsm70AJ3AMSclCpH,UgwcDisgdvo3Ce4YkMp4AaABAg,@Dangdutpopuler287,"Masuk,  Saham emang buat jangka panjang",0,0,2025-06-07T05:51:50Z,reply
UgzyrfhQoHJoD7O2vNZ4AaABAg,,@proboiriawan2204,"telur aja ada bandarnya, apalagi zero sum game  6:25 bisa pom2 BRI apalagi sudah ada dikontrak sama bandar, dan bandar bri itu asing. contohnya ga jauh2 saham buka yang market capnya jumbo saat itu influencer yang pom2 suruh beli bukalapak, bilang valuasi super murah prospek dll. pas anjlok kabur semua  kenalan saya ada influencer ditawarin buat promosiin buka oleh oknum dari utusan yang berkepentingan di bukalapak untuk ajak followernya beli, untungnya dia tolak tawaran tsb  pom2 ga harus punya sahamnya kok",0,0,2022-12-06T03:31:19Z,comment
Ugz5k7q8WAU0jYiWj7Z4AaABAg,,@freija6217,Shsss..!! Keep silent...,0,0,2022-12-06T01:44:47Z,comment
UgzynDql_4pjBoH_rz54AaABAg,,@raid1871,Wah dibuka kartu soal Market Maker wkwkwk,0,0,2022-12-05T18:29:29Z,comment
UgwNQ4yL51NF61phRIt4AaABAg,,@TheWilly5514,Mirip kripto.,0,0,2022-12-05T16:50:06Z,comment
UgwhDVacUzGnbkHfUhx4AaABAg,,@Kirkstories,Very love ur content,0,0,2022-12-05T16:09:21Z,comment
UgxUvHgB8VHAaG7I8KR4AaABAg,,@indrasenohartonohartono5926,Thank you teacher.. ilmu nya daging banget ini. Langsung save Vidio ini,0,0,2022-12-05T15:14:08Z,comment
Ugxj85N-7W-ETqMtIQ54AaABAg,,@saniagus1,njir ini ilmu yang penting,0,0,2022-12-05T14:30:37Z,comment
UgzhKNVU4vHdz7I2z-d4AaABAg,,@hery8981,"gw setuju 100% , invest saham di indo itu krg worth it menurut gw soalnya seperti lu blg td ga adil dan gw uda ngalami secara lgsg. Mungkin untuk teknik fundamental, bandarmologi, grafik dll you name it lah itu porsinya disuatu emiten tertentu krg lbh cuma 5% sisa 95% kepentingan emiten itu apa. The point is know your enemy first before you against ""them"".",2,0,2022-12-05T13:10:09Z,comment
UgxzYkrql-SRFs1twLR4AaABAg,,@FaisalS854,"Semenjak liat video ini dan pas kebeneran ada drama Korea Reborn Rich, Gua paham yang bisa Investor retail lakuin sekarang adalah hold sampai dan diemin aja sampe bandar gerakin. Yang penting kita beli saham di harga yg masuk akal",25,5,2022-12-05T12:55:34Z,comment
UgxzYkrql-SRFs1twLR4AaABAg.9jFsVPVcD2l9jK2Q38KJkM,UgxzYkrql-SRFs1twLR4AaABAg,@rzydana7487,Cara tahu saham tsb dengan harga masuk akal?,1,0,2022-12-07T03:47:55Z,reply
UgxzYkrql-SRFs1twLR4AaABAg.9jFsVPVcD2l9jqCcRLrG8A,UgxzYkrql-SRFs1twLR4AaABAg,@YOGISURYASYAHPUTRA,"@rzydana7487 beli ketika PER dibawah 10 maksimal 15, beli cicil saham berfundamental bagus dan berdividen, main aman beli aja big four banks....",2,0,2022-12-20T00:52:04Z,reply
UgxzYkrql-SRFs1twLR4AaABAg.9jFsVPVcD2l9lQ0AwOnZLA,UgxzYkrql-SRFs1twLR4AaABAg,@techmadon,"@rzydana7487 cek PBV nya bang,",1,0,2023-01-28T04:26:37Z,reply
UgxzYkrql-SRFs1twLR4AaABAg.9jFsVPVcD2l9lQ0DlIb5k2,UgxzYkrql-SRFs1twLR4AaABAg,@techmadon,intinya pake uang dingin ygy😁,2,0,2023-01-28T04:27:00Z,reply
UgxzYkrql-SRFs1twLR4AaABAg.9jFsVPVcD2l9nRpHk0j_lz,UgxzYkrql-SRFs1twLR4AaABAg,@ronaldiwijaya2755,"Bener kata pak vier, beli, simpan, jual. Selama fundamentalnya bagus bandar pasti akan menggoreng saham tsb lagi",0,0,2023-03-19T14:23:57Z,reply
UgwuwOdRUIYZhHzpZEt4AaABAg,,@PlayingandHavePun,"Kalo liat gainers HCS Mirae, Banyak edukator teknikal yang bermain di saham yang tidak memenuhi kaidah teknikal 🤣",0,0,2022-12-05T11:25:01Z,comment
UgzEEgudjeKP19gkw1B4AaABAg,,@archthiel,thanks!,0,0,2022-12-05T11:17:13Z,comment
UgxROg-_LGJ-1JT4PFd4AaABAg,,@masmoki,"Gw udh setahun lbh ajarin ke org2, bahwa yg ngikutin bandarmologi pake kode broker itu kebodohan Hakiki. Lbh baik amati saham2 sideways/downtrend. Liat pergerakan volume nya. Lbh valid mendeteksi akumulasi, drpd dikibulin bandar yg pake broker 10 biji.",0,0,2022-12-05T10:46:43Z,comment
Ugy_5DL-f1I8AK69gwF4AaABAg,,@benih.pemikiran1,bang please tolong jawab jadi saham itu judi ya karna kan ada yang untung sama rugi,0,0,2022-12-05T09:16:11Z,comment
UgzKlGkuVy65sxuqBXl4AaABAg,,@dedodewantara4857,Hati2 bang bongkar beginian 😂,0,0,2022-12-05T08:49:38Z,comment
UgxykUIRgp9sPQSFANJ4AaABAg,,@gunawan830,Mana mungkin lu bisa menang lawan bandar,0,0,2022-12-05T07:30:49Z,comment
UgzT4c1GUvdmqo2EBz54AaABAg,,@keinofielim1249,"ini penting sih, sisi gelap saham bandar dll, karena jarang di bahas tapi penting bangett",2,0,2022-12-05T07:12:56Z,comment
Ugw0OoD4T7Vir7_POWJ4AaABAg,,@figohandy8339,kacau,0,0,2022-12-05T06:53:22Z,comment
UgxxVVx0P393Xww1dXZ4AaABAg,,@danielsetiawan3415,Thanks bro buat insightnya....yah kita ikan remora yang menikmati remahan2 dari ikan Hiu bandar. jadi pilihlah ikan yang kasih remah-remahan nya banyak. sukses selalu yah.,0,0,2022-12-05T04:52:36Z,comment
Ugzx6P4EOPiSvsT1uNx4AaABAg,,@zahnak66,"Hahaha....., mantap banget gaskan",0,0,2022-12-05T03:51:05Z,comment
Ugxj8GaW5qWSlIkMFlx4AaABAg,,@tanharefa6725,Part 2 ?,0,0,2022-12-05T03:47:26Z,comment
UgxEA_1VOwll56L7Hz14AaABAg,,@bluepips,Jangan  di klik 👉👉👉 https://youtube.com/@BangZF,0,0,2022-12-05T03:38:07Z,comment
UgyteU9mJst6GVhH2JF4AaABAg,,@JanurRenggana,sangat betul sekali ini,0,0,2022-12-05T02:39:42Z,comment
UgybKtad-imq6VYFHXl4AaABAg,,@coldwater9053,Wah gimana tuh caranya main pimpong sama kaca bisa menang😅🤭✌🏼,0,0,2022-12-05T02:19:02Z,comment
UgzSfVJejrHnv6g-tHV4AaABAg,,@rankakuikinasen6844,ilmunya berguna sekali kaka,1,0,2022-12-04T22:15:30Z,comment
UgzvMnn6psF2pXCEo0N4AaABAg,,@solobintaro7227,"btw boleh dijawab di video berikutnya ya Tim, apakah di crypto juga bisa dibilang 'zero zum game?"" Bedanya apa dong sama yang terjadi di dunia saham?",3,2,2022-12-04T22:11:30Z,comment
UgzvMnn6psF2pXCEo0N4AaABAg.9jEIKJBePnQ9jHRwzZKV9H,UgzvMnn6psF2pXCEo0N4AaABAg,@proboiriawan2204,"sama, cuma bedanya saham ga 100% zero sum game karena ada tambahan deviden. semua yang mengincar kapital gain itu zero sum game, bedanya sama properti itu, properti bisa dipakai sebagai tempat tinggal ataupun tempat kerja",1,0,2022-12-06T03:33:17Z,reply
UgzvMnn6psF2pXCEo0N4AaABAg.9jEIKJBePnQ9jwPYFgPezY,UgzvMnn6psF2pXCEo0N4AaABAg,@AI_PROJECT10,@proboiriawan2204 maksut zero zum ap bng,0,0,2022-12-22T10:40:24Z,reply
Ugyu8NeaA4xFJtMg7jd4AaABAg,,@solobintaro7227,Ini konten terbaik soal dunia saham. Sisi gelap ini nyata adanya. Terutama di Indonesia. Sangat jauh dari efisien. Gue sudah tinggalkan dunia saham dan mulai beralih ke crypto pelan2 sambil belajar dulu. Thx brader utk konten yang ini. Jangan kapok bikin konten yang benar dan apa adanya.,43,11,2022-12-04T22:04:25Z,comment
Ugyu8NeaA4xFJtMg7jd4AaABAg.9jEHWPdzY3Z9jqKSGSN7OV,Ugyu8NeaA4xFJtMg7jd4AaABAg,@indramardhikaputra1460,"Whaat pindah dari saham ke crypto, itu mah lebih parah bro😂",16,0,2022-12-20T02:00:27Z,reply
Ugyu8NeaA4xFJtMg7jd4AaABAg.9jEHWPdzY3Z9js1yv2_Oen,Ugyu8NeaA4xFJtMg7jd4AaABAg,@solobintaro7227,"@indramardhikaputra1460 menurutku saham lebih parah sih permainannya. Kekuasaan bandar dan market maker terlalu dominan. Di crypto selama kita riset dengan lengkap dan masuk ke coin2 yang jelas dan punya fundamental dan project yang progressnya bagus, hasilnya akan lebih baik. Bandarnya crypto alias whale memang tetep ada. Tapi nggak separah di saham karena sifatnya desentralisasi.",9,0,2022-12-20T17:57:30Z,reply
Ugyu8NeaA4xFJtMg7jd4AaABAg.9jEHWPdzY3Z9jwNzRcoOGk,Ugyu8NeaA4xFJtMg7jd4AaABAg,@AI_PROJECT10,@solobintaro7227 nah .bner .bro . Gue Juga di saham n crypto sih .mnrutku Juga gtu wkkw,5,0,2022-12-22T10:26:46Z,reply
Ugyu8NeaA4xFJtMg7jd4AaABAg.9jEHWPdzY3Z9k53CdpFubO,Ugyu8NeaA4xFJtMg7jd4AaABAg,@sigarung,"@solobintaro7227 banyak yg beranggapan future crypto atau leverage forex sangat berbahaya, pdahal kita bisa cuan asal atur nafas dan menerapkan stoploss lebih kecil dr TP. stoploss itu idealnya kehilangan uang maksimal 1% dr total modal sehingga bisa nafas 100x trading",3,0,2022-12-26T04:37:37Z,reply
Ugyu8NeaA4xFJtMg7jd4AaABAg.9jEHWPdzY3Z9k8fqqURZ_y,Ugyu8NeaA4xFJtMg7jd4AaABAg,@solobintaro7227,@sigarung so far memutuskan nggak mau masuk ke futures nih. Lebih nyaman di pasar spot aja. Hehe.. Masing2 punya toleransi risk yang berbeda2.,3,0,2022-12-27T14:21:45Z,reply
UgyygslXoJ9Ez9B9iZN4AaABAg,,@singkongmuda6669,Ya lu mah udah kaya dari orok maseh wkwkw Pemceramah handal duit sendiri wkw Duit bapak lu kali 🤣🤣,0,0,2022-12-04T20:11:12Z,comment
Ugy5pWzTE7x4eV4XK4F4AaABAg,,@daily_insightful,There is a man behind the number,0,0,2022-12-04T18:16:02Z,comment
UgzUVrEXBnW_U8Z5Lyt4AaABAg,,@exelje1641,"keren, berani u bang mantap jiwa",0,0,2022-12-04T16:04:18Z,comment
Ugyi0BVXWILPTEbPQ4F4AaABAg,,@verza0_0,3:14 waduuuh nekad sekali ini dipublikasi  👀,2,0,2022-12-04T15:23:22Z,comment
Ugwsoq6TGrdM22yeRht4AaABAg,,@susenoapriadi,kalo DCA di BBRI aman gak koh??,0,0,2022-12-04T15:21:03Z,comment
UgwEtZbRZNQfTthWto54AaABAg,,@bagusmuhammad2565,Bang lu kuliah jurusan apa ?,0,0,2022-12-04T15:01:53Z,comment
UgzhhhnDgGeBr0mBlb54AaABAg,,@gmaepyal2863,"Aku sih setuju dengan bro Timo kalau mau liat opportunity di pasar saham dalam jangka pendek kita harus punya informasi org dalam , sampai skarang aku cuman make dua hal buat invest di saham yaitu jangka panjang atau berdasarkan informasi. Gw kenal beberapa trader trkenal indonesia mereka bs dapat huge money itu berdasarkan informasi bahkan kalau kalian lacak histori pekerjaan orang-orang ini sebelum menjadi trader sebagian dari mereka adalah pegawai sekuritas atau broker dimana mreka di sana sudah membangun banyak koneksi dan pertemanan. Insider trading mungkin sebuah kecurangan tapi ini bs jd big opportunity dipasar saham jd jgn capek buat bangun koneksi dan pertemanan di dunia saham suatu hari nanti mungkin aja kita bs collect informasi yg berharga.",47,7,2022-12-04T14:33:32Z,comment
UgzhhhnDgGeBr0mBlb54AaABAg.9jDTv2mT9KO9jFZQwJyVFo,UgzhhhnDgGeBr0mBlb54AaABAg,@turahturah5975,"tapi ga semua bener, ngeliat dunia saham ga semudah nonton video 15 menit di atas. Perlu waktu yg ga sebentar dan bisa bertahun-tahun. Broker summary bisa di deteksi average bandar di harga berapa, walaupun ga selalu benar tapi bisa 90% benar. Misal saham krya di harga 100an ada cp beli sejumlah 1,sekian juta lot dan kemarin krya sudah di harga 520. saya trading di sana. Hanya distribusinya yg belum tau krya sudah distribusi atau belum karena di broker summary cp belum net sel, karena net sel banyak broker az ao dll bisa jadi ditukar ke sekuritas lain dan jual, tapi bisa saja belum. ada lagi sdpc bandar beli di harga berapa tidak terdeteksi karena bandar lokal perorangan main cepat, sekarang beli bbrapa hari jual. Saya ada sdpc buat story' ig tadi siang cuan sampe closing Ara, apakah saya jual? Belum ,saya jual besok karena pasti besok arb, kenapa bisa tahu arb? Karena ini saham udh naik dari 100an dan hari ini breakout dan Ara, dimana saham euforianya gede dan bandar sudah beli sekarang pasti besok dia jualan memanfaatkan ritel yg skrg belum beli dan terpancing dengan euforianya bandar. Hari ini 5 Desember 2022 sdcp closing 270 dan average saya di 245. Ada lagi saham yg sengaja dijual emiten karena perusahaan merugi, misal envy duck dll. Sebenarnya tetap broker sumary dan fundamental itu berpengaruh. Itmg equity 30t misal, dan pada saat covid turun ke 6000, harga saham akan mengikuti fundamental dengan catatan saham tersebut benar"" bagus dan perusahaan jelas. Sekarang harga itmg 40rban market cap sudah 45an kalau ga salah. Apakah waktunya beli? Apakah bagus jika saya nabung saham beli itmg? Jelas tidak, karena harga sekarang sudah diatasi equity 30t dan sudah naik dari harga low 5-6000an di 2020. Apakah masih berpotensi naik? Bisa iya bisa tidak. Jadi ketika anda beli di harga 40rb dan nanti turun ke 20rb dan anda menyalakan bandar berati anda bodoh. sebenarnya semua tergantung waktu dan harga saham tersebut, waktu yg tepat beli itmg  untuk investasi ya saat harganya masih di bawah 20rb, saya sendiri ga punya karena ga berani. Terus BBCA skrg di harga 10rban, jika anda beli untuk investasi apakah langkah tepat? Karena banyak influence yg bilang ath dan BBCA ga pernah turun. Kalau anda beli berarti bodoh juga, karena equity BBCA 300an t dan market cap skrg udh hampir 1100t. gaada bandar yg selamanya naikin saham, ada waktunya dia jualan dan Minggu kemarin ada asing jualan 600m BBCA Dan ada ritel"" yg beli , begitu saham turun seperti unvr misal, apakah salah bandar? Salah ritel yg jelas fomo . Lalu bagaimana cara investasi saham? Kalau saya biarkan uangnya di rdn dan nanti begitu nemu saham yg harganya murah dibawah harga bukunya baru beli, catatan untuk investasi juga ga sembarangan beli saham lapis 2 apalagi lapis 3. Misal sekarang beli lppf apakah tepat? Tidak juga. Biarkan uang di rdn dan nanti beli ketika ada saham yg murah dan bagus. Karena banyak kok yg berhasil investasi di saham, mereka yg benar"" inevest lkh ketika modal kecil jelas tidak ada informasi org dalam, Sandiaga Uno, Andhika Sutoro putra, kastomi asisten Andhika s putra. Mempelajari saham ga sesingkat video ini, saya sendiri perlu bertahun-tahun sebelum di tahun ke 3-4 paham.",15,0,2022-12-05T10:00:12Z,reply
UgzhhhnDgGeBr0mBlb54AaABAg.9jDTv2mT9KO9kJDBQVEkng,UgzhhhnDgGeBr0mBlb54AaABAg,@ahmadjuniar996,"@turahturah5975 saya juga khawatir beli saham Bca, Apple (Nasdaq) yg pbv nya sudah sangat tinggi sekali. Apple itu Pbv nyaa kalo ga salah 40 dgn nilai market cap 2000 billion dollar, Tesla sekarang 9x meski saham sdh turun 70%.  Kemarin sempat beli Ace hardware di 408 yg sudah turun dari 900an diawal tahun 2022, trus naik jadi 500 saya jual langaung semua krn setelah saya cek nilai buku nya sebenarnya 313 rupiah per lembar saham. Ternyata harga Ace hardware juga tinggi sekali dulu sampai harga 1600 (pbv 5) saat diborong asing.  Tapi realitanya toko2 banyak yg sepi krn banyak orang beli printilan sdh via online spt tokopedia, shoppe.  Memang kalo mau aman beli saham yg nilainya murah tapi ada growth. Cuman yaa harus sabar.",3,0,2022-12-31T16:34:12Z,reply
UgzhhhnDgGeBr0mBlb54AaABAg.9jDTv2mT9KO9kJGJxZGTAq,UgzhhhnDgGeBr0mBlb54AaABAg,@turahturah5975,Riza 21 punya mirae sama simas,1,0,2022-12-31T17:01:35Z,reply
UgzhhhnDgGeBr0mBlb54AaABAg.9jDTv2mT9KO9kJGrbwpAco,UgzhhhnDgGeBr0mBlb54AaABAg,@turahturah5975,"@ahmadjuniar996 bener banget, kalau pbv udh banyak banget buat investasi tuh riskan. contoh ggrm pabrik rokok, perusahaan properti, unvr, pgas . liat aja semua tetep turun kan walaupun blue chip dan org"" mikir aman buat di beli. kalau yg invest dan ga cl udh mines banyak. intinya tetep liat nilai buku sih, bayangin punya duit 100jt atau 1m terus pengen invest beli lppf dulu di 10rban dan semept turun ke 1000an, atau beli itmg di 30k sempet turun ke 6k pasti cmn sia"" aja.",3,0,2022-12-31T17:06:19Z,reply
UgzhhhnDgGeBr0mBlb54AaABAg.9jDTv2mT9KO9kmeu2M9tXC,UgzhhhnDgGeBr0mBlb54AaABAg,@sosialitasosialis770,Cara terbaik membeli saham adalah dengan cara melihat masa depan,1,0,2023-01-12T12:22:19Z,reply
Ugxwj4Dp0A7BUrx3jl94AaABAg,,@pikon901,"mulai 2015, ketolong pandemi di 2020 wakkwa",0,0,2022-12-04T14:17:11Z,comment
UgxvRxxS1HnQ-fCbif94AaABAg,,@riyandra6201,"setelah lumayan lama masuk pasar saham, memang benar saham itu pasti ada bandarnya, dan kita diberi ilmu teknikal dan funda oleh orang terdahulu cara untuk in dan out saat membeli saham, dan sampai sekarang masih sangat banyak yang melalaikan itu, belinya ngawur, dah tau naik tinggi / hari pertama arb masih saja di beli dan berharap naik😅, jadi tinggal atur plan S dsn R bodo amat mau itu saham bagus atau jelek, kalau dah patah ya out, kalo masih naik ya hold dulu tunggu ada tanda patern bearish baru out.",0,0,2022-12-04T14:05:14Z,comment
Ugwfu0f2nGfIIUJtwJF4AaABAg,,@kanna_mc,"dan 1 lagi, bandar saham bisa beli berita. bandar bisa bikin goodnews untuk jualan barangnya.",0,0,2022-12-04T13:51:00Z,comment
Ugw7FoQ1sx-EGUh4GzJ4AaABAg,,@dwikiaditia4896,"Jadi kesimpulannya dari koko ini itu pilihan terbaik buat beli saham itu berdasarkan fundamental, karna kalau trading tentu kalian bakal dimainin sama bandar, dan kalaupun berdasarkan fundamental itu hrus berhati2 karna org indonesia juga tingkat rasionalnya dlm membeli saham dibawah rata🤣",0,0,2022-12-04T13:42:31Z,comment
UgxH_r9aZK4x3l0tBFR4AaABAg,,@elninomegatorres9426,"Apakah Ini hanya berlaku untuk saham yg presiden direkturnya tdk berkompenten dan integritas,,?? Cb sprti Bbca yg mempunyai visi yg jelas sering bagi dividen Laba meningkat??",0,0,2022-12-04T13:32:44Z,comment
UgzmSp8r98LQrtJfMJJ4AaABAg,,@notesmusicproduction9655,Ini fikiran yg mengganggu gua beberapa bulan ini.,0,0,2022-12-04T13:31:28Z,comment
UgyElgKk8VuCB6D1x2N4AaABAg,,@agungprasetyo700,"Mantap bro, satu yg gue tangkap dari Vidio ini, ""SAHAM BUKAN UNTUK SEMUA ORANG"" 😁😁",0,0,2022-12-04T13:28:44Z,comment
